"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[73,6]",-3.97864833900493,0.00521596589258556,0.748668373596966,-6.27777074131054,-3.63201510149721,-3.57879548229004,20602.0050376587,1.00014468771649
"log_lik[73,7]",-5.35262593603981,0.0075348216524149,0.922397490852919,-7.59800945382434,-5.20900895932539,-4.03466831815461,14986.1567746057,1.00012877768948
"log_lik[73,8]",-6.57676688941744,0.00698219596233781,0.961864077744306,-8.67797424741037,-6.49195677865935,-4.92566973582763,18977.6898264745,1.00004124950874
"log_lik[73,9]",-3.67227023393064,0.000778949572141946,0.111829415046479,-3.99361609750765,-3.63247533195731,-3.57478042430934,20610.7321892153,1.00017868399936
"log_lik[73,10]",-3.68820446762764,0.000963903412414173,0.133541597562135,-4.06642291814039,-3.63951151065335,-3.57587600781619,19194.026907127,1.00005526836976
"log_lik[73,11]",-4.28581273504619,0.00355897272338792,0.586682055975008,-5.84537847616372,-4.13897996483771,-3.62150557005515,27174.1702199545,1.0001763597709
"log_lik[74,1]",-3.5937559690788,0.000134881558171512,0.0158676202630552,-3.62532636505662,-3.593644821815,-3.56313225044603,13839.4378113979,1.00353994298263
"log_lik[74,2]",-3.59606864768632,0.000135495330284443,0.0166204016408825,-3.62793830328137,-3.59580234946474,-3.56533560097986,15046.4613263087,1.00328561072263
"log_lik[74,3]",-3.60279871248381,0.000292511463782602,0.0427622247373803,-3.69029024273065,-3.59677374483469,-3.56456007284129,21371.4899587638,1.00094147454988
"log_lik[74,4]",-3.7036833856551,0.00162107091602283,0.23374990401628,-4.40626791723616,-3.61604353644669,-3.56950698912541,20792.1238902621,1.00035451083855
"log_lik[74,5]",-3.96184080626162,0.00302507511593067,0.474287203780653,-5.29193820032704,-3.79189236776527,-3.58258577839853,24581.6193298852,1.00009524264057
"log_lik[74,6]",-3.91217380409041,0.00288789102287599,0.444269112711121,-5.1297872767798,-3.74666143922971,-3.58143239202934,23666.314935119,0.999975068875286
"log_lik[74,7]",-4.20585921208819,0.00383376320964372,0.531485401235083,-5.55180987662685,-4.07722149977548,-3.59634328651226,19219.0585113856,1.00019279336788
"log_lik[74,8]",-4.92916265034198,0.00576921022703798,0.776271319791019,-6.71341324816953,-4.82578944762337,-3.75852259161736,18104.8258835379,1.00013348702447
"log_lik[74,9]",-4.35731714205685,0.00360040563773587,0.586541868666169,-5.77093861744118,-4.24589591019008,-3.60702970084096,26539.6487541426,1.00000864139727
"log_lik[74,10]",-3.94850737051296,0.00353567804386538,0.478450879223333,-5.33450322430919,-3.7639095433318,-3.58266080661683,18311.7263976827,1.00005924927834
"log_lik[74,11]",-3.96166437573766,0.00439223647821048,0.541068151245843,-5.49220861476552,-3.74627486644792,-3.58050264133993,15175.1332363224,0.999952509914108
"log_lik[75,1]",-4.57867661639839,0.00473607728538887,0.680100087177467,-6.22932867512927,-4.44244275763455,-3.6678739108029,20620.9229481601,0.999987987011914
"log_lik[75,2]",-3.95832133604402,0.00263614283358172,0.362726369831625,-4.89653352185701,-3.85252639587643,-3.58758162030234,18933.0413447558,0.999988472418464
"log_lik[75,3]",-4.09625339044231,0.00327857935762187,0.424143401623797,-5.15983832737401,-3.99458700740124,-3.59743178390987,16736.0910474638,1.00000546304129
"log_lik[75,4]",-3.73909904371105,0.00126993066199779,0.182588136804921,-4.24591871603815,-3.67134146976218,-3.57836610993236,20672.1237190506,1.00003362357547
"log_lik[75,5]",-3.81081646658519,0.0022360450748666,0.299587652217954,-4.63367998288863,-3.70818772879827,-3.5805244214857,17950.9199903006,1.00020253805815
"log_lik[75,6]",-7.47728640815847,0.0236311762760581,2.13814831173811,-11.4419638027282,-7.65519103319202,-3.63090191349844,8186.62643546894,1.00061576751706
"log_lik[75,7]",-4.24769749621163,0.00462441874904494,0.604390470687947,-5.64332951855121,-4.08107232013414,-3.58920598781787,17081.2995933116,0.999945096397739
"log_lik[75,8]",-6.1212760937541,0.0223003405141768,1.83666839565363,-9.62319304771538,-5.60968548090967,-3.7415508131298,6783.2608294626,1.00068102036249
"log_lik[75,9]",-4.41992794002913,0.00753409525138003,0.651578189711311,-5.48859977543,-4.27887590265543,-3.59430932774188,7479.47068494881,1.00065817610948
"log_lik[75,10]",-3.78678064475248,0.0016726850308418,0.156562742049909,-3.99909733015373,-3.76114490721792,-3.58263512569757,8760.89544291741,1.00068366586717
"log_lik[75,11]",-4.12754378213162,0.00222405944632136,0.230157712605552,-4.37267521434905,-4.19230317243708,-3.62491780524392,10709.2309146948,1.00033832642808
"log_lik[76,1]",-5.41962424314488,0.00129227121048777,0.144044504352215,-5.539668871439,-5.44727168570255,-4.99936406129307,12424.7039350856,1.00079322022253
"log_lik[76,2]",-3.61049763059534,0.000685479077702969,0.0843913777559898,-3.78604593480255,-3.59636395657731,-3.56409778472724,15156.8079179157,1.00050318606531
"log_lik[76,3]",-3.68241074303781,0.00222108475590513,0.255782868348195,-4.46963779966567,-3.60294731528442,-3.56580866095017,13262.1105463936,1.00027467958809
"log_lik[76,4]",-4.33215694509932,0.00724215974934154,0.933443872889744,-6.84856683151893,-3.95221945513358,-3.57561458002066,16612.6998289036,1.00004705101011
"log_lik[76,5]",-4.57847176111906,0.00960979151705001,1.10991813237088,-7.55208990720282,-4.15559717941687,-3.59243288985684,13339.9426076953,1.0001337525886
"log_lik[76,6]",-3.91864155764266,0.00232422073775482,0.301016582011734,-4.68553766460086,-3.84187440204852,-3.59035017658966,16773.5928294407,1.00001639953568
"log_lik[76,7]",-4.46067177922591,0.00342682502223643,0.473240454755223,-5.55987015140435,-4.39404617005335,-3.74791509442303,19071.2810901755,1.00013124843786
"log_lik[76,8]",-3.65975948349006,0.000687150503832038,0.0953493491442924,-3.92782390931929,-3.62677814052146,-3.57430590818654,19254.4770295902,1.00007158154439
"log_lik[76,9]",-3.68193474361947,0.000917034927792357,0.125134248521606,-4.03189097658141,-3.63738534948308,-3.57580176277663,18620.040666213,1.00025386111046
"log_lik[76,10]",-4.34097745736758,0.00340077593374274,0.50362566850835,-5.60360404531903,-4.24240983658851,-3.66463375284628,21931.0627011889,1.00023701618623
"log_lik[76,11]",-3.71871922613554,0.00119730228967246,0.173825927958229,-4.20833643087826,-3.65551172578574,-3.57728364416148,21077.6159448136,1.00026434781976
