"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[36,4]",-4.1695695981047,0.0023005457105769,0.354028826529443,-5.01949845883946,-4.11182771865277,-3.66285083181653,23681.8440776012,0.999943775098791
"log_lik[36,5]",-4.12760543049131,0.00245583122715584,0.343756567897061,-4.96353071487949,-4.06327551011376,-3.6616627062223,19593.1820897079,1.00016831496261
"log_lik[36,6]",-3.85635347651601,0.00149684420850323,0.222790288355574,-4.42027372334284,-3.79817143474137,-3.61262915179213,22153.3448764954,1.00029800785275
"log_lik[36,7]",-4.47489373878669,0.00328316989998555,0.468617289677624,-5.52812754673315,-4.42295184457226,-3.73551082028752,20372.761487828,1.00035774344769
"log_lik[36,8]",-4.50008905068583,0.00314939565927811,0.475218108514127,-5.57509819593564,-4.4440794451306,-3.75309393323627,22768.3476274985,1.00027454597576
"log_lik[36,9]",-3.97604648346333,0.00195386070146542,0.305152928919838,-4.74821744909395,-3.90582163165281,-3.62173454501482,24392.0268672488,1.00006986102949
"log_lik[36,10]",-3.86346081503415,0.00188366490602562,0.269390259577533,-4.59106571047173,-3.77412119048014,-3.60900780334194,20452.9748451651,1.00009188204566
"log_lik[36,11]",-3.84088335919594,0.00206414260093403,0.326535884072971,-4.74300485638676,-3.72282978438254,-3.60633560176219,25025.4810366831,1.00010593770326
"log_lik[37,1]",-3.97112509978034,0.00220272096043954,0.372893692937972,-4.97240026371346,-3.86157641569234,-3.6153627491088,28658.3450156688,0.999938872812985
"log_lik[37,2]",-3.95151987574312,0.00181605645520218,0.30148088054019,-4.7281688052284,-3.87511627172353,-3.61969531698374,27558.8353263307,0.999949337315986
"log_lik[37,3]",-3.890760407058,0.00149089828640494,0.238574989176846,-4.49613842736443,-3.83183223287188,-3.61786600344055,25606.7106712275,0.99998287971199
"log_lik[37,4]",-4.33920651446823,0.00254713132010975,0.380076896590588,-5.22545390001513,-4.28532208533123,-3.75939889447939,22265.9008339273,1.00010688255201
"log_lik[37,5]",-4.16785188166466,0.00224578850136226,0.32122906805015,-4.93134727683879,-4.11554099151777,-3.69743621529226,20459.3563971668,1.00009783271616
"log_lik[37,6]",-3.83880520488277,0.00123197329158678,0.190917211376554,-4.32340271834179,-3.79291065792873,-3.61598686866023,24015.2758268992,0.999981826261949
