"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"predR[14,11]",45.1253369973146,0.104767540486477,16.9585236454641,11.4870973795901,45.3613730512627,78.1035671229234,26201.2846566567,1.00001339843526
"predR[15,1]",13.2073346454793,0.103613694159664,15.9547124383767,-17.5361908440029,13.00270951386,45.2052199000148,23710.6601728813,1.00016196632073
"predR[15,2]",22.2390906086124,0.112218167716448,16.7084134197618,-10.6030448517315,22.2130616414246,55.1624726589616,22168.8966371883,1.00006399013113
"predR[15,3]",34.6272893442552,0.1140855231474,16.8409887915518,1.20684268425177,34.821155298359,66.8770351702054,21790.8462860378,1.00005211516216
"predR[15,4]",50.1701053315518,0.111812962320988,16.3549072448166,17.884116009149,50.2475827660027,81.9689896099252,21394.9789523356,1.0001081935742
"predR[15,5]",64.6328078570941,0.0978064806034939,15.6114957494188,34.3887804827641,64.6732286823427,95.0907452085697,25477.3214457831,1.00026626262019
"predR[15,6]",74.6152185858091,0.093900687883626,15.3285553526243,44.77140285679,74.6447763956656,104.715050329554,26648.0175331923,1.00006827683055
"predR[15,7]",77.7979971145129,0.0975873823910434,15.4983338857465,47.3370369471302,77.779873084906,108.149719455308,25222.1838866119,1.00010393687725
"predR[15,8]",75.2742402352794,0.0967899605008736,15.3675618763672,45.2548677078059,75.3080028901817,105.554682517778,25208.6341619957,0.99998475356684
"predR[15,9]",67.7338068106999,0.0871815633957827,15.2411906231958,37.9808990561324,67.7796514697906,97.4036019183057,30562.4723928334,0.999976651617192
"predR[15,10]",56.9290890224932,0.100609062236287,16.4372232456716,24.0244361587994,57.0337981576818,88.7384763874781,26692.0976673417,0.999993596267651
"predR[15,11]",45.3637328731762,0.123004933877216,18.2202411897939,9.2050524539072,45.5194060222597,80.7641387682006,21941.3416307946,0.999967727858901
"predR[16,1]",0.642173033017937,0.0724601618977928,14.1366779247285,-26.8310213873393,0.650296960971937,28.4277853868053,38062.3963313712,1.00003046920295
"predR[16,2]",3.29871539338339,0.0874058535216484,14.7004234454254,-25.2024496325453,3.15504894504716,32.4791051389123,28286.4634994515,1.00001708013136
