exp,freq_var,group,subj,x,trial,y
3,fixed,fixed,20,0,10,0
3,fixed,fixed,20,0,11,0
3,fixed,fixed,20,0,12,0
3,fixed,fixed,20,1,1,1
3,fixed,fixed,20,1,2,1
3,fixed,fixed,20,1,3,0
3,fixed,fixed,20,1,4,1
3,fixed,fixed,20,1,5,0
3,fixed,fixed,20,1,6,0
3,fixed,fixed,20,1,7,0
3,fixed,fixed,20,1,8,0
3,fixed,fixed,20,1,9,1
3,fixed,fixed,20,1,10,0
3,fixed,fixed,20,1,11,0
3,fixed,fixed,20,1,12,0
3,fixed,fixed,20,2,1,1
3,fixed,fixed,20,2,2,0
3,fixed,fixed,20,2,3,0
3,fixed,fixed,20,2,4,0
3,fixed,fixed,20,2,5,0
3,fixed,fixed,20,2,6,0
3,fixed,fixed,20,2,7,0
3,fixed,fixed,20,2,8,0
3,fixed,fixed,20,2,9,1
3,fixed,fixed,20,2,10,1
3,fixed,fixed,20,2,11,0
3,fixed,fixed,20,2,12,0
3,fixed,fixed,20,3,1,1
3,fixed,fixed,20,3,2,1
3,fixed,fixed,20,3,3,1
3,fixed,fixed,20,3,4,1
3,fixed,fixed,20,3,5,0
3,fixed,fixed,20,3,6,1
3,fixed,fixed,20,3,7,1
3,fixed,fixed,20,3,8,1
3,fixed,fixed,20,3,9,0
3,fixed,fixed,20,3,10,0
3,fixed,fixed,20,3,11,0
3,fixed,fixed,20,3,12,0
3,fixed,fixed,20,4,1,1
3,fixed,fixed,20,4,2,1
3,fixed,fixed,20,4,3,1
3,fixed,fixed,20,4,4,1
3,fixed,fixed,20,4,5,1
3,fixed,fixed,20,4,6,1
3,fixed,fixed,20,4,7,1
3,fixed,fixed,20,4,8,0
3,fixed,fixed,20,4,9,1
3,fixed,fixed,20,4,10,1
3,fixed,fixed,20,4,11,1
3,fixed,fixed,20,4,12,0
3,fixed,fixed,20,5,1,0
3,fixed,fixed,20,5,2,0
3,fixed,fixed,20,5,3,0
3,fixed,fixed,20,5,4,0
3,fixed,fixed,20,5,5,0
3,fixed,fixed,20,5,6,0
3,fixed,fixed,20,5,7,1
3,fixed,fixed,20,5,8,0
3,fixed,fixed,20,5,9,0
3,fixed,fixed,20,5,10,0
3,fixed,fixed,20,5,11,0
3,fixed,fixed,20,5,12,0
3,fixed,fixed,20,6,1,1
3,fixed,fixed,20,6,2,1
3,fixed,fixed,20,6,3,1
3,fixed,fixed,20,6,4,1
3,fixed,fixed,20,6,5,1
3,fixed,fixed,20,6,6,1
3,fixed,fixed,20,6,7,1
3,fixed,fixed,20,6,8,1
3,fixed,fixed,20,6,9,0
3,fixed,fixed,20,6,10,0
3,fixed,fixed,20,6,11,1
3,fixed,fixed,20,6,12,1
3,fixed,fixed,21,0,1,1
3,fixed,fixed,21,0,2,1
3,fixed,fixed,21,0,3,1
3,fixed,fixed,21,0,4,1
3,fixed,fixed,21,0,5,1
3,fixed,fixed,21,0,6,1
3,fixed,fixed,21,0,7,1
3,fixed,fixed,21,0,8,1
3,fixed,fixed,21,0,9,1
3,fixed,fixed,21,0,10,1
3,fixed,fixed,21,0,11,1
3,fixed,fixed,21,0,12,1
3,fixed,fixed,21,1,1,1
3,fixed,fixed,21,1,2,1
3,fixed,fixed,21,1,3,1
3,fixed,fixed,21,1,4,1
3,fixed,fixed,21,1,5,1
3,fixed,fixed,21,1,6,1
3,fixed,fixed,21,1,7,1
3,fixed,fixed,21,1,8,1
3,fixed,fixed,21,1,9,1
3,fixed,fixed,21,1,10,1
3,fixed,fixed,21,1,11,1
3,fixed,fixed,21,1,12,1
3,fixed,fixed,21,2,1,1
3,fixed,fixed,21,2,2,1
3,fixed,fixed,21,2,3,1
3,fixed,fixed,21,2,4,1
3,fixed,fixed,21,2,5,1
3,fixed,fixed,21,2,6,1
3,fixed,fixed,21,2,7,1
3,fixed,fixed,21,2,8,1
3,fixed,fixed,21,2,9,1
3,fixed,fixed,21,2,10,1
3,fixed,fixed,21,2,11,1
3,fixed,fixed,21,2,12,1
3,fixed,fixed,21,3,1,1
3,fixed,fixed,21,3,2,1
3,fixed,fixed,21,3,3,1
3,fixed,fixed,21,3,4,1
3,fixed,fixed,21,3,5,1
3,fixed,fixed,21,3,6,1
3,fixed,fixed,21,3,7,1
3,fixed,fixed,21,3,8,1
3,fixed,fixed,21,3,9,1
3,fixed,fixed,21,3,10,1
3,fixed,fixed,21,3,11,1
3,fixed,fixed,21,3,12,1
3,fixed,fixed,21,4,1,1
3,fixed,fixed,21,4,2,1
3,fixed,fixed,21,4,3,1
3,fixed,fixed,21,4,4,1
3,fixed,fixed,21,4,5,1
3,fixed,fixed,21,4,6,1
3,fixed,fixed,21,4,7,1
3,fixed,fixed,21,4,8,1
3,fixed,fixed,21,4,9,1
3,fixed,fixed,21,4,10,1
3,fixed,fixed,21,4,11,1
3,fixed,fixed,21,4,12,1
3,fixed,fixed,21,5,1,1
3,fixed,fixed,21,5,2,1
3,fixed,fixed,21,5,3,1
3,fixed,fixed,21,5,4,1
3,fixed,fixed,21,5,5,1
3,fixed,fixed,21,5,6,1
3,fixed,fixed,21,5,7,1
3,fixed,fixed,21,5,8,1
3,fixed,fixed,21,5,9,1
3,fixed,fixed,21,5,10,1
3,fixed,fixed,21,5,11,1
3,fixed,fixed,21,5,12,1
3,fixed,fixed,21,6,1,1
3,fixed,fixed,21,6,2,1
3,fixed,fixed,21,6,3,1
3,fixed,fixed,21,6,4,1
3,fixed,fixed,21,6,5,1
3,fixed,fixed,21,6,6,1
3,fixed,fixed,21,6,7,1
3,fixed,fixed,21,6,8,1
3,fixed,fixed,21,6,9,1
3,fixed,fixed,21,6,10,1
3,fixed,fixed,21,6,11,1
3,fixed,fixed,21,6,12,1
3,fixed,fixed,22,0,1,1
3,fixed,fixed,22,0,2,1
3,fixed,fixed,22,0,3,1
3,fixed,fixed,22,0,4,1
3,fixed,fixed,22,0,5,1
3,fixed,fixed,22,0,6,1
3,fixed,fixed,22,0,7,1
3,fixed,fixed,22,0,8,1
3,fixed,fixed,22,0,9,1
3,fixed,fixed,22,0,10,1
3,fixed,fixed,22,0,11,1
3,fixed,fixed,22,0,12,0
3,fixed,fixed,22,1,1,1
3,fixed,fixed,22,1,2,1
3,fixed,fixed,22,1,3,1
3,fixed,fixed,22,1,4,1
3,fixed,fixed,22,1,5,1
3,fixed,fixed,22,1,6,1
3,fixed,fixed,22,1,7,0
3,fixed,fixed,22,1,8,1
3,fixed,fixed,22,1,9,1
3,fixed,fixed,22,1,10,1
3,fixed,fixed,22,1,11,0
3,fixed,fixed,22,1,12,1
3,fixed,fixed,22,2,1,1
3,fixed,fixed,22,2,2,1
3,fixed,fixed,22,2,3,1
3,fixed,fixed,22,2,4,1
3,fixed,fixed,22,2,5,1
3,fixed,fixed,22,2,6,1
3,fixed,fixed,22,2,7,1
3,fixed,fixed,22,2,8,1
3,fixed,fixed,22,2,9,1
3,fixed,fixed,22,2,10,1
3,fixed,fixed,22,2,11,1
3,fixed,fixed,22,2,12,1
3,fixed,fixed,22,3,1,1
3,fixed,fixed,22,3,2,1
3,fixed,fixed,22,3,3,1
3,fixed,fixed,22,3,4,1
3,fixed,fixed,22,3,5,1
3,fixed,fixed,22,3,6,1
3,fixed,fixed,22,3,7,1
3,fixed,fixed,22,3,8,1
3,fixed,fixed,22,3,9,1
3,fixed,fixed,22,3,10,1
3,fixed,fixed,22,3,11,1
3,fixed,fixed,22,3,12,1
3,fixed,fixed,22,4,1,1
3,fixed,fixed,22,4,2,1
3,fixed,fixed,22,4,3,1
3,fixed,fixed,22,4,4,1
3,fixed,fixed,22,4,5,1
3,fixed,fixed,22,4,6,1
3,fixed,fixed,22,4,7,1
3,fixed,fixed,22,4,8,0
3,fixed,fixed,22,4,9,1
3,fixed,fixed,22,4,10,1
3,fixed,fixed,22,4,11,1
3,fixed,fixed,22,4,12,1
3,fixed,fixed,22,5,1,0
3,fixed,fixed,22,5,2,0
3,fixed,fixed,22,5,3,0
3,fixed,fixed,22,5,4,0
3,fixed,fixed,22,5,5,1
3,fixed,fixed,22,5,6,0
3,fixed,fixed,22,5,7,0
3,fixed,fixed,22,5,8,1
3,fixed,fixed,22,5,9,1
3,fixed,fixed,22,5,10,1
3,fixed,fixed,22,5,11,1
3,fixed,fixed,22,5,12,1
3,fixed,fixed,22,6,1,0
3,fixed,fixed,22,6,2,0
3,fixed,fixed,22,6,3,0
3,fixed,fixed,22,6,4,0
3,fixed,fixed,22,6,5,1
3,fixed,fixed,22,6,6,0
3,fixed,fixed,22,6,7,0
3,fixed,fixed,22,6,8,1
3,fixed,fixed,22,6,9,1
3,fixed,fixed,22,6,10,1
3,fixed,fixed,22,6,11,1
3,fixed,fixed,22,6,12,1
3,fixed,fixed,23,0,1,1
3,fixed,fixed,23,0,2,1
3,fixed,fixed,23,0,3,1
3,fixed,fixed,23,0,4,1
3,fixed,fixed,23,0,5,1
3,fixed,fixed,23,0,6,1
3,fixed,fixed,23,0,7,1
3,fixed,fixed,23,0,8,1
3,fixed,fixed,23,0,9,1
3,fixed,fixed,23,0,10,1
3,fixed,fixed,23,0,11,1
3,fixed,fixed,23,0,12,1
3,fixed,fixed,23,1,1,1
3,fixed,fixed,23,1,2,1
3,fixed,fixed,23,1,3,1
3,fixed,fixed,23,1,4,1
3,fixed,fixed,23,1,5,1
3,fixed,fixed,23,1,6,1
3,fixed,fixed,23,1,7,1
3,fixed,fixed,23,1,8,1
3,fixed,fixed,23,1,9,1
3,fixed,fixed,23,1,10,1
3,fixed,fixed,23,1,11,1
3,fixed,fixed,23,1,12,1
3,fixed,fixed,23,2,1,1
3,fixed,fixed,23,2,2,1
3,fixed,fixed,23,2,3,1
3,fixed,fixed,23,2,4,1
3,fixed,fixed,23,2,5,1
3,fixed,fixed,23,2,6,1
3,fixed,fixed,23,2,7,1
3,fixed,fixed,23,2,8,1
3,fixed,fixed,23,2,9,1
3,fixed,fixed,23,2,10,1
3,fixed,fixed,23,2,11,1
3,fixed,fixed,23,2,12,1
3,fixed,fixed,23,3,1,1
3,fixed,fixed,23,3,2,1
3,fixed,fixed,23,3,3,1
3,fixed,fixed,23,3,4,1
3,fixed,fixed,23,3,5,1
3,fixed,fixed,23,3,6,1
3,fixed,fixed,23,3,7,1
3,fixed,fixed,23,3,8,1
3,fixed,fixed,23,3,9,1
3,fixed,fixed,23,3,10,1
3,fixed,fixed,23,3,11,1
3,fixed,fixed,23,3,12,1
3,fixed,fixed,23,4,1,1
3,fixed,fixed,23,4,2,1
3,fixed,fixed,23,4,3,1
3,fixed,fixed,23,4,4,1
3,fixed,fixed,23,4,5,1
3,fixed,fixed,23,4,6,1
3,fixed,fixed,23,4,7,1
3,fixed,fixed,23,4,8,1
3,fixed,fixed,23,4,9,1
3,fixed,fixed,23,4,10,1
3,fixed,fixed,23,4,11,1
3,fixed,fixed,23,4,12,1
3,fixed,fixed,23,5,1,1
3,fixed,fixed,23,5,2,1
3,fixed,fixed,23,5,3,1
3,fixed,fixed,23,5,4,1
3,fixed,fixed,23,5,5,0
3,fixed,fixed,23,5,6,0
3,fixed,fixed,23,5,7,1
3,fixed,fixed,23,5,8,1
3,fixed,fixed,23,5,9,1
3,fixed,fixed,23,5,10,1
3,fixed,fixed,23,5,11,1
3,fixed,fixed,23,5,12,1
3,fixed,fixed,23,6,1,1
3,fixed,fixed,23,6,2,1
3,fixed,fixed,23,6,3,0
3,fixed,fixed,23,6,4,0
3,fixed,fixed,23,6,5,0
3,fixed,fixed,23,6,6,0
3,fixed,fixed,23,6,7,1
3,fixed,fixed,23,6,8,1
3,fixed,fixed,23,6,9,1
3,fixed,fixed,23,6,10,1
3,fixed,fixed,23,6,11,1
3,fixed,fixed,23,6,12,1
3,fixed,fixed,24,0,1,0
3,fixed,fixed,24,0,2,1
3,fixed,fixed,24,0,3,1
3,fixed,fixed,24,0,4,1
3,fixed,fixed,24,0,5,1
3,fixed,fixed,24,0,6,1
3,fixed,fixed,24,0,7,1
3,fixed,fixed,24,0,8,1
3,fixed,fixed,24,0,9,1
3,fixed,fixed,24,0,10,1
3,fixed,fixed,24,0,11,1
3,fixed,fixed,24,0,12,1
3,fixed,fixed,24,1,1,0
3,fixed,fixed,24,1,2,1
3,fixed,fixed,24,1,3,1
3,fixed,fixed,24,1,4,1
3,fixed,fixed,24,1,5,1
3,fixed,fixed,24,1,6,1
3,fixed,fixed,24,1,7,0
3,fixed,fixed,24,1,8,1
3,fixed,fixed,24,1,9,1
3,fixed,fixed,24,1,10,0
3,fixed,fixed,24,1,11,1
3,fixed,fixed,24,1,12,1
3,fixed,fixed,24,2,1,0
3,fixed,fixed,24,2,2,1
3,fixed,fixed,24,2,3,1
3,fixed,fixed,24,2,4,1
3,fixed,fixed,24,2,5,0
3,fixed,fixed,24,2,6,1
3,fixed,fixed,24,2,7,0
3,fixed,fixed,24,2,8,0
3,fixed,fixed,24,2,9,0
3,fixed,fixed,24,2,10,0
3,fixed,fixed,24,2,11,0
3,fixed,fixed,24,2,12,1
3,fixed,fixed,24,3,1,1
3,fixed,fixed,24,3,2,0
3,fixed,fixed,24,3,3,0
3,fixed,fixed,24,3,4,0
3,fixed,fixed,24,3,5,0
3,fixed,fixed,24,3,6,0
3,fixed,fixed,24,3,7,0
3,fixed,fixed,24,3,8,1
3,fixed,fixed,24,3,9,0
3,fixed,fixed,24,3,10,0
3,fixed,fixed,24,3,11,0
3,fixed,fixed,24,3,12,0
3,fixed,fixed,24,4,1,1
3,fixed,fixed,24,4,2,0
3,fixed,fixed,24,4,3,0
3,fixed,fixed,24,4,4,1
3,fixed,fixed,24,4,5,0
3,fixed,fixed,24,4,6,0
3,fixed,fixed,24,4,7,0
3,fixed,fixed,24,4,8,0
3,fixed,fixed,24,4,9,0
3,fixed,fixed,24,4,10,0
3,fixed,fixed,24,4,11,0
3,fixed,fixed,24,4,12,0
3,fixed,fixed,24,5,1,0
3,fixed,fixed,24,5,2,1
3,fixed,fixed,24,5,3,1
3,fixed,fixed,24,5,4,1
3,fixed,fixed,24,5,5,1
3,fixed,fixed,24,5,6,1
3,fixed,fixed,24,5,7,1
3,fixed,fixed,24,5,8,1
3,fixed,fixed,24,5,9,0
3,fixed,fixed,24,5,10,0
3,fixed,fixed,24,5,11,0
3,fixed,fixed,24,5,12,0
3,fixed,fixed,24,6,1,1
3,fixed,fixed,24,6,2,1
3,fixed,fixed,24,6,3,1
3,fixed,fixed,24,6,4,1
3,fixed,fixed,24,6,5,1
3,fixed,fixed,24,6,6,1
3,fixed,fixed,24,6,7,1
3,fixed,fixed,24,6,8,0
3,fixed,fixed,24,6,9,0
3,fixed,fixed,24,6,10,0
3,fixed,fixed,24,6,11,0
3,fixed,fixed,24,6,12,0
3,variable,variable,25,0,1,1
3,variable,variable,25,0,2,1
3,variable,variable,25,0,3,1
3,variable,variable,25,0,4,1
3,variable,variable,25,0,5,1
3,variable,variable,25,0,6,1
3,variable,variable,25,0,7,1
3,variable,variable,25,0,8,0
3,variable,variable,25,0,9,1
3,variable,variable,25,0,10,0
3,variable,variable,25,0,11,0
3,variable,variable,25,0,12,0
3,variable,variable,25,1,1,1
3,variable,variable,25,1,2,1
3,variable,variable,25,1,3,1
3,variable,variable,25,1,4,0
3,variable,variable,25,1,5,1
3,variable,variable,25,1,6,1
3,variable,variable,25,1,7,1
3,variable,variable,25,1,8,0
3,variable,variable,25,1,9,0
3,variable,variable,25,1,10,0
3,variable,variable,25,1,11,1
3,variable,variable,25,1,12,0
3,variable,variable,25,2,1,0
3,variable,variable,25,2,2,1
3,variable,variable,25,2,3,0
3,variable,variable,25,2,4,1
3,variable,variable,25,2,5,1
3,variable,variable,25,2,6,1
3,variable,variable,25,2,7,0
3,variable,variable,25,2,8,0
3,variable,variable,25,2,9,0
3,variable,variable,25,2,10,0
3,variable,variable,25,2,11,1
3,variable,variable,25,2,12,0
3,variable,variable,25,3,1,1
3,variable,variable,25,3,2,1
3,variable,variable,25,3,3,0
3,variable,variable,25,3,4,1
3,variable,variable,25,3,5,1
3,variable,variable,25,3,6,1
3,variable,variable,25,3,7,1
3,variable,variable,25,3,8,1
3,variable,variable,25,3,9,1
3,variable,variable,25,3,10,1
3,variable,variable,25,3,11,1
3,variable,variable,25,3,12,1
3,variable,variable,25,4,1,1
3,variable,variable,25,4,2,0
3,variable,variable,25,4,3,0
3,variable,variable,25,4,4,0
3,variable,variable,25,4,5,0
3,variable,variable,25,4,6,1
3,variable,variable,25,4,7,1
3,variable,variable,25,4,8,1
3,variable,variable,25,4,9,1
3,variable,variable,25,4,10,1
3,variable,variable,25,4,11,1
3,variable,variable,25,4,12,1
3,variable,variable,25,5,1,0
3,variable,variable,25,5,2,1
3,variable,variable,25,5,3,0
3,variable,variable,25,5,4,1
3,variable,variable,25,5,5,1
3,variable,variable,25,5,6,1
3,variable,variable,25,5,7,1
3,variable,variable,25,5,8,1
3,variable,variable,25,5,9,1
3,variable,variable,25,5,10,1
3,variable,variable,25,5,11,1
3,variable,variable,25,5,12,1
3,variable,variable,25,6,1,0
3,variable,variable,25,6,2,0
3,variable,variable,25,6,3,0
3,variable,variable,25,6,4,1
3,variable,variable,25,6,5,1
3,variable,variable,25,6,6,1
3,variable,variable,25,6,7,1
3,variable,variable,25,6,8,1
3,variable,variable,25,6,9,1
3,variable,variable,25,6,10,1
3,variable,variable,25,6,11,0
3,variable,variable,25,6,12,1
3,variable,variable,26,0,1,1
3,variable,variable,26,0,2,1
3,variable,variable,26,0,3,1
3,variable,variable,26,0,4,1
3,variable,variable,26,0,5,1
3,variable,variable,26,0,6,1
3,variable,variable,26,0,7,1
3,variable,variable,26,0,8,1
3,variable,variable,26,0,9,1
3,variable,variable,26,0,10,1
3,variable,variable,26,0,11,1
3,variable,variable,26,0,12,1
3,variable,variable,26,1,1,1
3,variable,variable,26,1,2,1
3,variable,variable,26,1,3,1
3,variable,variable,26,1,4,1
3,variable,variable,26,1,5,1
3,variable,variable,26,1,6,1
3,variable,variable,26,1,7,1
3,variable,variable,26,1,8,1
3,variable,variable,26,1,9,1
3,variable,variable,26,1,10,1
3,variable,variable,26,1,11,1
3,variable,variable,26,1,12,1
3,variable,variable,26,2,1,1
3,variable,variable,26,2,2,1
3,variable,variable,26,2,3,1
3,variable,variable,26,2,4,1
3,variable,variable,26,2,5,1
3,variable,variable,26,2,6,1
3,variable,variable,26,2,7,1
3,variable,variable,26,2,8,1
3,variable,variable,26,2,9,1
3,variable,variable,26,2,10,1
3,variable,variable,26,2,11,1
3,variable,variable,26,2,12,1
3,variable,variable,26,3,1,1
3,variable,variable,26,3,2,1
3,variable,variable,26,3,3,1
3,variable,variable,26,3,4,1
3,variable,variable,26,3,5,1
3,variable,variable,26,3,6,1
3,variable,variable,26,3,7,1
3,variable,variable,26,3,8,1
3,variable,variable,26,3,9,1
3,variable,variable,26,3,10,1
3,variable,variable,26,3,11,1
3,variable,variable,26,3,12,1
3,variable,variable,26,4,1,1
3,variable,variable,26,4,2,1
3,variable,variable,26,4,3,1
3,variable,variable,26,4,4,1
3,variable,variable,26,4,5,1
3,variable,variable,26,4,6,1
3,variable,variable,26,4,7,0
3,variable,variable,26,4,8,1
3,variable,variable,26,4,9,1
3,variable,variable,26,4,10,1
3,variable,variable,26,4,11,1
3,variable,variable,26,4,12,1
3,variable,variable,26,5,1,1
3,variable,variable,26,5,2,1
3,variable,variable,26,5,3,1
3,variable,variable,26,5,4,1
3,variable,variable,26,5,5,1
3,variable,variable,26,5,6,1
3,variable,variable,26,5,7,1
3,variable,variable,26,5,8,1
3,variable,variable,26,5,9,1
3,variable,variable,26,5,10,1
3,variable,variable,26,5,11,1
3,variable,variable,26,5,12,1
3,variable,variable,26,6,1,1
3,variable,variable,26,6,2,1
3,variable,variable,26,6,3,1
3,variable,variable,26,6,4,1
3,variable,variable,26,6,5,0
3,variable,variable,26,6,6,0
3,variable,variable,26,6,7,0
3,variable,variable,26,6,8,1
3,variable,variable,26,6,9,0
3,variable,variable,26,6,10,1
3,variable,variable,26,6,11,0
3,variable,variable,26,6,12,0
3,variable,variable,27,0,1,0
3,variable,variable,27,0,2,0
3,variable,variable,27,0,3,1
3,variable,variable,27,0,4,1
3,variable,variable,27,0,5,0
3,variable,variable,27,0,6,1
3,variable,variable,27,0,7,1
3,variable,variable,27,0,8,0
3,variable,variable,27,0,9,1
3,variable,variable,27,0,10,1
3,variable,variable,27,0,11,1
3,variable,variable,27,0,12,1
3,variable,variable,27,1,1,1
3,variable,variable,27,1,2,0
3,variable,variable,27,1,3,1
3,variable,variable,27,1,4,0
3,variable,variable,27,1,5,0
3,variable,variable,27,1,6,1
3,variable,variable,27,1,7,1
3,variable,variable,27,1,8,1
3,variable,variable,27,1,9,1
3,variable,variable,27,1,10,1
3,variable,variable,27,1,11,1
3,variable,variable,27,1,12,1
3,variable,variable,27,2,1,0
3,variable,variable,27,2,2,1
3,variable,variable,27,2,3,1
3,variable,variable,27,2,4,1
3,variable,variable,27,2,5,1
3,variable,variable,27,2,6,1
3,variable,variable,27,2,7,1
3,variable,variable,27,2,8,1
3,variable,variable,27,2,9,1
3,variable,variable,27,2,10,1
3,variable,variable,27,2,11,1
3,variable,variable,27,2,12,1
3,variable,variable,27,3,1,1
3,variable,variable,27,3,2,1
3,variable,variable,27,3,3,1
3,variable,variable,27,3,4,1
3,variable,variable,27,3,5,1
3,variable,variable,27,3,6,1
3,variable,variable,27,3,7,1
3,variable,variable,27,3,8,1
3,variable,variable,27,3,9,1
3,variable,variable,27,3,10,1
3,variable,variable,27,3,11,1
3,variable,variable,27,3,12,1
3,variable,variable,27,4,1,1
3,variable,variable,27,4,2,1
3,variable,variable,27,4,3,1
3,variable,variable,27,4,4,1
3,variable,variable,27,4,5,1
3,variable,variable,27,4,6,1
3,variable,variable,27,4,7,0
3,variable,variable,27,4,8,1
3,variable,variable,27,4,9,0
3,variable,variable,27,4,10,1
3,variable,variable,27,4,11,1
3,variable,variable,27,4,12,1
3,variable,variable,27,5,1,1
3,variable,variable,27,5,2,0
3,variable,variable,27,5,3,1
3,variable,variable,27,5,4,1
3,variable,variable,27,5,5,1
3,variable,variable,27,5,6,1
3,variable,variable,27,5,7,1
3,variable,variable,27,5,8,1
3,variable,variable,27,5,9,1
3,variable,variable,27,5,10,1
3,variable,variable,27,5,11,1
3,variable,variable,27,5,12,1
3,variable,variable,27,6,1,1
3,variable,variable,27,6,2,1
3,variable,variable,27,6,3,1
3,variable,variable,27,6,4,1
3,variable,variable,27,6,5,1
3,variable,variable,27,6,6,0
3,variable,variable,27,6,7,1
3,variable,variable,27,6,8,0
3,variable,variable,27,6,9,1
3,variable,variable,27,6,10,1
3,variable,variable,27,6,11,0
3,variable,variable,27,6,12,0
3,variable,variable,28,0,1,1
3,variable,variable,28,0,2,0
3,variable,variable,28,0,3,0
3,variable,variable,28,0,4,0
3,variable,variable,28,0,5,0
3,variable,variable,28,0,6,0
3,variable,variable,28,0,7,1
3,variable,variable,28,0,8,1
3,variable,variable,28,0,9,1
3,variable,variable,28,0,10,1
3,variable,variable,28,0,11,1
3,variable,variable,28,0,12,1
3,variable,variable,28,1,1,0
3,variable,variable,28,1,2,1
3,variable,variable,28,1,3,0
3,variable,variable,28,1,4,0
3,variable,variable,28,1,5,1
3,variable,variable,28,1,6,1
3,variable,variable,28,1,7,1
3,variable,variable,28,1,8,1
3,variable,variable,28,1,9,1
3,variable,variable,28,1,10,1
3,variable,variable,28,1,11,1
3,variable,variable,28,1,12,1
3,variable,variable,28,2,1,1
3,variable,variable,28,2,2,1
3,variable,variable,28,2,3,1
3,variable,variable,28,2,4,1
3,variable,variable,28,2,5,1
3,variable,variable,28,2,6,1
3,variable,variable,28,2,7,1
3,variable,variable,28,2,8,1
3,variable,variable,28,2,9,0
3,variable,variable,28,2,10,1
3,variable,variable,28,2,11,1
3,variable,variable,28,2,12,1
3,variable,variable,28,3,1,1
3,variable,variable,28,3,2,1
3,variable,variable,28,3,3,1
3,variable,variable,28,3,4,1
3,variable,variable,28,3,5,1
3,variable,variable,28,3,6,1
3,variable,variable,28,3,7,0
3,variable,variable,28,3,8,1
3,variable,variable,28,3,9,0
3,variable,variable,28,3,10,1
3,variable,variable,28,3,11,0
3,variable,variable,28,3,12,1
3,variable,variable,28,4,1,1
3,variable,variable,28,4,2,1
3,variable,variable,28,4,3,1
3,variable,variable,28,4,4,1
3,variable,variable,28,4,5,1
3,variable,variable,28,4,6,1
3,variable,variable,28,4,7,0
3,variable,variable,28,4,8,0
3,variable,variable,28,4,9,1
3,variable,variable,28,4,10,0
3,variable,variable,28,4,11,0
3,variable,variable,28,4,12,0
3,variable,variable,28,5,1,1
3,variable,variable,28,5,2,0
3,variable,variable,28,5,3,1
3,variable,variable,28,5,4,1
3,variable,variable,28,5,5,1
3,variable,variable,28,5,6,1
3,variable,variable,28,5,7,0
3,variable,variable,28,5,8,0
3,variable,variable,28,5,9,0
3,variable,variable,28,5,10,1
3,variable,variable,28,5,11,0
3,variable,variable,28,5,12,0
3,variable,variable,28,6,1,1
3,variable,variable,28,6,2,1
3,variable,variable,28,6,3,1
3,variable,variable,28,6,4,1
3,variable,variable,28,6,5,1
3,variable,variable,28,6,6,1
3,variable,variable,28,6,7,0
3,variable,variable,28,6,8,0
3,variable,variable,28,6,9,0
3,variable,variable,28,6,10,0
3,variable,variable,28,6,11,0
3,variable,variable,28,6,12,0
3,variable,variable,29,0,1,1
3,variable,variable,29,0,2,0
3,variable,variable,29,0,3,0
3,variable,variable,29,0,4,0
3,variable,variable,29,0,5,0
3,variable,variable,29,0,6,0
3,variable,variable,29,0,7,0
3,variable,variable,29,0,8,1
3,variable,variable,29,0,9,1
3,variable,variable,29,0,10,1
3,variable,variable,29,0,11,1
3,variable,variable,29,0,12,1
3,variable,variable,29,1,1,1
3,variable,variable,29,1,2,1
3,variable,variable,29,1,3,1
3,variable,variable,29,1,4,1
3,variable,variable,29,1,5,1
3,variable,variable,29,1,6,0
3,variable,variable,29,1,7,0
3,variable,variable,29,1,8,1
3,variable,variable,29,1,9,1
3,variable,variable,29,1,10,1
3,variable,variable,29,1,11,0
3,variable,variable,29,1,12,0
3,variable,variable,29,2,1,0
3,variable,variable,29,2,2,0
3,variable,variable,29,2,3,0
3,variable,variable,29,2,4,0
3,variable,variable,29,2,5,1
3,variable,variable,29,2,6,0
3,variable,variable,29,2,7,0
3,variable,variable,29,2,8,0
3,variable,variable,29,2,9,0
3,variable,variable,29,2,10,0
3,variable,variable,29,2,11,0
3,variable,variable,29,2,12,1
3,variable,variable,29,3,1,1
3,variable,variable,29,3,2,0
3,variable,variable,29,3,3,1
3,variable,variable,29,3,4,0
3,variable,variable,29,3,5,1
3,variable,variable,29,3,6,0
3,variable,variable,29,3,7,0
3,variable,variable,29,3,8,0
3,variable,variable,29,3,9,0
3,variable,variable,29,3,10,0
3,variable,variable,29,3,11,0
3,variable,variable,29,3,12,1
3,variable,variable,29,4,1,1
3,variable,variable,29,4,2,1
3,variable,variable,29,4,3,1
3,variable,variable,29,4,4,0
3,variable,variable,29,4,5,1
3,variable,variable,29,4,6,1
3,variable,variable,29,4,7,0
3,variable,variable,29,4,8,1
3,variable,variable,29,4,9,0
3,variable,variable,29,4,10,0
3,variable,variable,29,4,11,0
3,variable,variable,29,4,12,0
3,variable,variable,29,5,1,0
3,variable,variable,29,5,2,1
3,variable,variable,29,5,3,1
3,variable,variable,29,5,4,1
3,variable,variable,29,5,5,1
3,variable,variable,29,5,6,1
3,variable,variable,29,5,7,0
3,variable,variable,29,5,8,0
3,variable,variable,29,5,9,1
3,variable,variable,29,5,10,0
3,variable,variable,29,5,11,0
3,variable,variable,29,5,12,0
3,variable,variable,29,6,1,1
3,variable,variable,29,6,2,1
3,variable,variable,29,6,3,0
